"subject","comment","predicate","object","reference_version","target_version"
"http://data.europa.eu/a4g/ontology#TaxInformation","","http://data.europa.eu/a4g/ontology#hasTaxScheme","http://publications.europa.eu/resource/authority/new/tax-scheme","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#TaxInformation","","http://data.europa.eu/a4g/ontology#hasVATCategory","http://publications.europa.eu/resource/authority/new/vat-category","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#OrderResponseInformation","","http://data.europa.eu/a4g/ontology#isSpecificToOrderResponseLine","http://data.europa.eu/a4g/ontology#OrderResponseLine","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#OrderResponseInformation","","http://data.europa.eu/a4g/ontology#hasDeliveryPeriod","http://data.europa.eu/a4g/ontology#Period","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#OrderResponseInformation","","http://data.europa.eu/a4g/ontology#hasAcceptanceStatus","http://publications.europa.eu/resource/authority/new/ResponseStatus","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#OrderResponseLine","","http://data.europa.eu/a4g/ontology#isSubmittedForOrderLine","http://data.europa.eu/a4g/ontology#OrderLine","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#OrderResponse","","http://data.europa.eu/a4g/ontology#comprisesOrderResponseLine","http://data.europa.eu/a4g/ontology#OrderResponseLine","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#OrderResponse","","http://data.europa.eu/a4g/ontology#isSubmittedForOrder","http://data.europa.eu/a4g/ontology#Order","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#OrderResponse","","http://data.europa.eu/a4g/ontology#specifiesOrderResponseInformation","http://data.europa.eu/a4g/ontology#OrderResponseInformation","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#OrderResponse","","http://data.europa.eu/a4g/ontology#specifiesSeller","http://data.europa.eu/a4g/ontology#Seller","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#OrderResponse","","http://data.europa.eu/a4g/ontology#specifiesBuyer","http://data.europa.eu/a4g/ontology#Buyer","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#OrderResponse","","http://data.europa.eu/a4g/ontology#implementsContract","http://data.europa.eu/a4g/ontology#Contract","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompetitionNotice","","http://data.europa.eu/a4g/ontology#announcesLot","http://data.europa.eu/a4g/ontology#Lot","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompetitionNotice","","http://data.europa.eu/a4g/ontology#announcesLotGroup","http://data.europa.eu/a4g/ontology#LotGroup","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompetitionNotice","","http://data.europa.eu/a4g/ontology#announcesRole","http://data.europa.eu/a4g/ontology#AgentInRole","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompetitionNotice","","http://data.europa.eu/a4g/ontology#announcesProcedure","http://data.europa.eu/a4g/ontology#Procedure","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompletionNotice","","http://data.europa.eu/a4g/ontology#announcesCompletionOfContract","http://data.europa.eu/a4g/ontology#Contract","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompletionNotice","","http://data.europa.eu/a4g/ontology#refersToAwardDecision","http://data.europa.eu/a4g/ontology#AwardDecision","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompletionNotice","","http://data.europa.eu/a4g/ontology#refersToLot","http://data.europa.eu/a4g/ontology#Lot","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompletionNotice","","http://data.europa.eu/a4g/ontology#announcesReviewObject","http://data.europa.eu/a4g/ontology#ReviewObject","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompletionNotice","","http://data.europa.eu/a4g/ontology#refersToLotGroupAwardInformation","http://data.europa.eu/a4g/ontology#LotGroupAwardInformation","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompletionNotice","","http://data.europa.eu/a4g/ontology#refersToRole","http://data.europa.eu/a4g/ontology#AgentInRole","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompletionNotice","","http://data.europa.eu/a4g/ontology#refersToNoticeAwardInformation","http://data.europa.eu/a4g/ontology#NoticeAwardInformation","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompletionNotice","","http://data.europa.eu/a4g/ontology#announcesRole","http://data.europa.eu/a4g/ontology#AgentInRole","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompletionNotice","","http://data.europa.eu/a4g/ontology#refersToLotGroup","http://data.europa.eu/a4g/ontology#LotGroup","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompletionNotice","","http://data.europa.eu/a4g/ontology#refersToProcedure","http://data.europa.eu/a4g/ontology#Procedure","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ContractModificationNotice","","http://data.europa.eu/a4g/ontology#refersToLotGroup","http://data.europa.eu/a4g/ontology#LotGroup","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ContractModificationNotice","","http://data.europa.eu/a4g/ontology#refersToContractToBeModified","http://data.europa.eu/a4g/ontology#Contract","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ContractModificationNotice","","http://data.europa.eu/a4g/ontology#refersToLot","http://data.europa.eu/a4g/ontology#Lot","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ContractModificationNotice","","http://data.europa.eu/a4g/ontology#announcesRole","http://data.europa.eu/a4g/ontology#AgentInRole","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ContractModificationNotice","","http://data.europa.eu/a4g/ontology#refersToNoticeAwardInformation","http://data.europa.eu/a4g/ontology#NoticeAwardInformation","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ContractModificationNotice","","http://data.europa.eu/a4g/ontology#refersToAwardDecision","http://data.europa.eu/a4g/ontology#AwardDecision","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ContractModificationNotice","","http://data.europa.eu/a4g/ontology#refersToProcedure","http://data.europa.eu/a4g/ontology#Procedure","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ContractModificationNotice","","http://data.europa.eu/a4g/ontology#refersToLotGroupAwardInformation","http://data.europa.eu/a4g/ontology#LotGroupAwardInformation","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ContractModificationNotice","","http://data.europa.eu/a4g/ontology#announcesContractAmendment","http://data.europa.eu/a4g/ontology#ContractAmendment","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#DirectAwardPrenotificationNotice","","http://data.europa.eu/a4g/ontology#announcesLotGroupAwardInformation","http://data.europa.eu/a4g/ontology#LotGroupAwardInformation","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#DirectAwardPrenotificationNotice","","http://data.europa.eu/a4g/ontology#announcesContract","http://data.europa.eu/a4g/ontology#Contract","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#DirectAwardPrenotificationNotice","","http://data.europa.eu/a4g/ontology#announcesLot","http://data.europa.eu/a4g/ontology#Lot","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#DirectAwardPrenotificationNotice","","http://data.europa.eu/a4g/ontology#announcesRole","http://data.europa.eu/a4g/ontology#AgentInRole","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#DirectAwardPrenotificationNotice","","http://data.europa.eu/a4g/ontology#announcesNoticeAwardInformation","http://data.europa.eu/a4g/ontology#NoticeAwardInformation","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#DirectAwardPrenotificationNotice","","http://data.europa.eu/a4g/ontology#announcesProcedure","http://data.europa.eu/a4g/ontology#Procedure","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#DirectAwardPrenotificationNotice","","http://data.europa.eu/a4g/ontology#announcesLotGroup","http://data.europa.eu/a4g/ontology#LotGroup","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#DirectAwardPrenotificationNotice","","http://data.europa.eu/a4g/ontology#announcesAwardDecision","http://data.europa.eu/a4g/ontology#AwardDecision","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#PlanningNotice","","http://data.europa.eu/a4g/ontology#announcesPlannedProcurementPart","http://data.europa.eu/a4g/ontology#PlannedProcurementPart","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#PlanningNotice","","http://data.europa.eu/a4g/ontology#announcesRole","http://data.europa.eu/a4g/ontology#AgentInRole","3.1.0","4.0.0-rc.1"
